date,ingredient_name,ingredient_unit,opening_stock,used_today,closing_stock,reorder_point,lead_time_days,reorder_flag
2023-07-07,chocolate,g,-73300.0,775.0,-74075.0,8000,5,True
2023-07-07,sugar,g,-304291.0,3097.5,-307388.5,10000,4,True
2023-07-08,coffee,g,-506038.0,3078.0,-509116.0,15000,7,True
2023-07-08,milk,ml,-3266600.0,18320.0,-3284920.0,60000,3,True
2023-07-08,chocolate,g,-74075.0,475.0,-74550.0,8000,5,True
2023-07-08,sugar,g,-307388.5,1915.5,-309304.0,10000,4,True
2023-07-09,coffee,g,-509116.0,2754.0,-511870.0,15000,7,True
2023-07-09,milk,ml,-3284920.0,17620.0,-3302540.0,60000,3,True
2023-07-09,chocolate,g,-74550.0,575.0,-75125.0,8000,5,True
2023-07-09,sugar,g,-309304.0,1774.0,-311078.0,10000,4,True
2023-07-10,coffee,g,-511870.0,2610.0,-514480.0,15000,7,True
2023-07-10,milk,ml,-3302540.0,18680.0,-3321220.0,60000,3,True
2023-07-10,chocolate,g,-75125.0,550.0,-75675.0,8000,5,True
2023-07-10,sugar,g,-311078.0,1635.0,-312713.0,10000,4,True
2023-07-11,coffee,g,-514480.0,2646.0,-517126.0,15000,7,True
2023-07-11,milk,ml,-3321220.0,15560.0,-3336780.0,60000,3,True
2023-07-11,chocolate,g,-75675.0,475.0,-76150.0,8000,5,True
2023-07-11,sugar,g,-312713.0,1641.0,-314354.0,10000,4,True
2023-07-12,coffee,g,-517126.0,2826.0,-519952.0,15000,7,True
2023-07-12,milk,ml,-3336780.0,16480.0,-3353260.0,60000,3,True
2023-07-12,chocolate,g,-76150.0,425.0,-76575.0,8000,5,True
2023-07-12,sugar,g,-314354.0,1744.0,-316098.0,10000,4,True
2023-07-13,coffee,g,-519952.0,2628.0,-522580.0,15000,7,True
2023-07-13,milk,ml,-3353260.0,16400.0,-3369660.0,60000,3,True
2023-07-13,chocolate,g,-76575.0,475.0,-77050.0,8000,5,True
2023-07-13,sugar,g,-316098.0,1630.5,-317728.5,10000,4,True
2023-07-14,coffee,g,-522580.0,3222.0,-525802.0,15000,7,True
2023-07-14,milk,ml,-3369660.0,21820.0,-3391480.0,60000,3,True
2023-07-14,chocolate,g,-77050.0,800.0,-77850.0,8000,5,True
2023-07-14,sugar,g,-317728.5,2066.5,-319795.0,10000,4,True
2023-07-15,coffee,g,-525802.0,3492.0,-529294.0,15000,7,True
2023-07-15,milk,ml,-3391480.0,21800.0,-3413280.0,60000,3,True
2023-07-15,chocolate,g,-77850.0,775.0,-78625.0,8000,5,True
2023-07-15,sugar,g,-319795.0,2258.5,-322053.5,10000,4,True
2023-07-16,coffee,g,-529294.0,3420.0,-532714.0,15000,7,True
2023-07-16,milk,ml,-3413280.0,19820.0,-3433100.0,60000,3,True
2023-07-16,chocolate,g,-78625.0,475.0,-79100.0,8000,5,True
2023-07-16,sugar,g,-322053.5,2062.0,-324115.5,10000,4,True
2023-07-17,coffee,g,-532714.0,2412.0,-535126.0,15000,7,True
2023-07-17,milk,ml,-3433100.0,15900.0,-3449000.0,60000,3,True
2023-07-17,chocolate,g,-79100.0,525.0,-79625.0,8000,5,True
2023-07-17,sugar,g,-324115.5,1525.5,-325641.0,10000,4,True
2023-07-18,coffee,g,-535126.0,2574.0,-537700.0,15000,7,True
2023-07-18,milk,ml,-3449000.0,14340.0,-3463340.0,60000,3,True
2023-07-18,chocolate,g,-79625.0,375.0,-80000.0,8000,5,True
2023-07-18,sugar,g,-325641.0,1539.5,-327180.5,10000,4,True
2023-07-19,coffee,g,-537700.0,2484.0,-540184.0,15000,7,True
2023-07-19,milk,ml,-3463340.0,15240.0,-3478580.0,60000,3,True
2023-07-19,chocolate,g,-80000.0,450.0,-80450.0,8000,5,True
2023-07-19,sugar,g,-327180.5,1557.0,-328737.5,10000,4,True
2023-07-20,coffee,g,-540184.0,2700.0,-542884.0,15000,7,True
2023-07-20,milk,ml,-3478580.0,15200.0,-3493780.0,60000,3,True
2023-07-20,chocolate,g,-80450.0,400.0,-80850.0,8000,5,True
2023-07-20,sugar,g,-328737.5,1643.5,-330381.0,10000,4,True
2023-07-21,coffee,g,-542884.0,3582.0,-546466.0,15000,7,True
2023-07-21,milk,ml,-3493780.0,21720.0,-3515500.0,60000,3,True
2023-07-21,chocolate,g,-80850.0,600.0,-81450.0,8000,5,True
2023-07-21,sugar,g,-330381.0,2226.5,-332607.5,10000,4,True
2023-07-22,coffee,g,-546466.0,3636.0,-550102.0,15000,7,True
2023-07-22,milk,ml,-3515500.0,20680.0,-3536180.0,60000,3,True
2023-07-22,chocolate,g,-81450.0,425.0,-81875.0,8000,5,True
2023-07-22,sugar,g,-332607.5,2164.5,-334772.0,10000,4,True
2023-07-23,coffee,g,-550102.0,3330.0,-553432.0,15000,7,True
2023-07-23,milk,ml,-3536180.0,18880.0,-3555060.0,60000,3,True
2023-07-23,chocolate,g,-81875.0,500.0,-82375.0,8000,5,True
2023-07-23,sugar,g,-334772.0,1979.0,-336751.0,10000,4,True
2023-07-24,coffee,g,-553432.0,2448.0,-555880.0,15000,7,True
2023-07-24,milk,ml,-3555060.0,15720.0,-3570780.0,60000,3,True
2023-07-24,chocolate,g,-82375.0,600.0,-82975.0,8000,5,True
2023-07-24,sugar,g,-336751.0,1574.0,-338325.0,10000,4,True
2023-07-25,coffee,g,-555880.0,2394.0,-558274.0,15000,7,True
2023-07-25,milk,ml,-3570780.0,14780.0,-3585560.0,60000,3,True
2023-07-25,chocolate,g,-82975.0,550.0,-83525.0,8000,5,True
2023-07-25,sugar,g,-338325.0,1543.5,-339868.5,10000,4,True
2023-07-26,coffee,g,-558274.0,2862.0,-561136.0,15000,7,True
2023-07-26,milk,ml,-3585560.0,17580.0,-3603140.0,60000,3,True
2023-07-26,chocolate,g,-83525.0,450.0,-83975.0,8000,5,True
2023-07-26,sugar,g,-339868.5,1748.0,-341616.5,10000,4,True
2023-07-27,coffee,g,-561136.0,2196.0,-563332.0,15000,7,True
2023-07-27,milk,ml,-3603140.0,14800.0,-3617940.0,60000,3,True
2023-07-27,chocolate,g,-83975.0,575.0,-84550.0,8000,5,True
2023-07-27,sugar,g,-341616.5,1427.0,-343043.5,10000,4,True
2023-07-28,coffee,g,-563332.0,3996.0,-567328.0,15000,7,True
2023-07-28,milk,ml,-3617940.0,25360.0,-3643300.0,60000,3,True
2023-07-28,chocolate,g,-84550.0,650.0,-85200.0,8000,5,True
2023-07-28,sugar,g,-343043.5,2443.5,-345487.0,10000,4,True
2023-07-29,coffee,g,-567328.0,3510.0,-570838.0,15000,7,True
2023-07-29,milk,ml,-3643300.0,21540.0,-3664840.0,60000,3,True
2023-07-29,chocolate,g,-85200.0,600.0,-85800.0,8000,5,True
2023-07-29,sugar,g,-345487.0,2201.0,-347688.0,10000,4,True
2023-07-30,coffee,g,-570838.0,3474.0,-574312.0,15000,7,True
2023-07-30,milk,ml,-3664840.0,24740.0,-3689580.0,60000,3,True
2023-07-30,chocolate,g,-85800.0,625.0,-86425.0,8000,5,True
2023-07-30,sugar,g,-347688.0,2151.0,-349839.0,10000,4,True
2023-07-31,coffee,g,-574312.0,2574.0,-576886.0,15000,7,True
2023-07-31,milk,ml,-3689580.0,18200.0,-3707780.0,60000,3,True
2023-07-31,chocolate,g,-86425.0,550.0,-86975.0,8000,5,True
2023-07-31,sugar,g,-349839.0,1657.5,-351496.5,10000,4,True
2023-08-01,coffee,g,-576886.0,2448.0,-579334.0,15000,7,True
2023-08-01,milk,ml,-3707780.0,14820.0,-3722600.0,60000,3,True
2023-08-01,chocolate,g,-86975.0,375.0,-87350.0,8000,5,True
2023-08-01,sugar,g,-351496.5,1493.5,-352990.0,10000,4,True
2023-08-02,coffee,g,-579334.0,2106.0,-581440.0,15000,7,True
2023-08-02,milk,ml,-3722600.0,14620.0,-3737220.0,60000,3,True
2023-08-02,chocolate,g,-87350.0,575.0,-87925.0,8000,5,True
2023-08-02,sugar,g,-352990.0,1382.0,-354372.0,10000,4,True
2023-08-03,coffee,g,-581440.0,2718.0,-584158.0,15000,7,True
2023-08-03,milk,ml,-3737220.0,14980.0,-3752200.0,60000,3,True
2023-08-03,chocolate,g,-87925.0,350.0,-88275.0,8000,5,True
2023-08-03,sugar,g,-354372.0,1655.5,-356027.5,10000,4,True
2023-08-04,coffee,g,-584158.0,2826.0,-586984.0,15000,7,True
2023-08-04,milk,ml,-3752200.0,18320.0,-3770520.0,60000,3,True
2023-08-04,chocolate,g,-88275.0,550.0,-88825.0,8000,5,True
2023-08-04,sugar,g,-356027.5,1794.0,-357821.5,10000,4,True
2023-08-05,coffee,g,-586984.0,3078.0,-590062.0,15000,7,True
2023-08-05,milk,ml,-3770520.0,20520.0,-3791040.0,60000,3,True
2023-08-05,chocolate,g,-88825.0,675.0,-89500.0,8000,5,True
2023-08-05,sugar,g,-357821.5,1958.0,-359779.5,10000,4,True
2023-08-06,coffee,g,-590062.0,3510.0,-593572.0,15000,7,True
2023-08-06,milk,ml,-3791040.0,20460.0,-3811500.0,60000,3,True
2023-08-06,chocolate,g,-89500.0,600.0,-90100.0,8000,5,True
2023-08-06,sugar,g,-359779.5,2184.0,-361963.5,10000,4,True
2023-08-07,coffee,g,-593572.0,2682.0,-596254.0,15000,7,True
2023-08-07,milk,ml,-3811500.0,15700.0,-3827200.0,60000,3,True
2023-08-07,chocolate,g,-90100.0,575.0,-90675.0,8000,5,True
2023-08-07,sugar,g,-361963.5,1726.0,-363689.5,10000,4,True
2023-08-08,coffee,g,-596254.0,3978.0,-600232.0,15000,7,True
2023-08-08,milk,ml,-3827200.0,24960.0,-3852160.0,60000,3,True
2023-08-08,chocolate,g,-90675.0,825.0,-91500.0,8000,5,True
2023-08-08,sugar,g,-363689.5,2516.5,-366206.0,10000,4,True
2023-08-09,coffee,g,-600232.0,2556.0,-602788.0,15000,7,True
2023-08-09,milk,ml,-3852160.0,16240.0,-3868400.0,60000,3,True
2023-08-09,chocolate,g,-91500.0,575.0,-92075.0,8000,5,True
2023-08-09,sugar,g,-366206.0,1615.5,-367821.5,10000,4,True
2023-08-10,coffee,g,-602788.0,2700.0,-605488.0,15000,7,True
2023-08-10,milk,ml,-3868400.0,18620.0,-3887020.0,60000,3,True
2023-08-10,chocolate,g,-92075.0,475.0,-92550.0,8000,5,True
2023-08-10,sugar,g,-367821.5,1670.0,-369491.5,10000,4,True
2023-08-11,coffee,g,-605488.0,3528.0,-609016.0,15000,7,True
2023-08-11,milk,ml,-3887020.0,21540.0,-3908560.0,60000,3,True
2023-08-11,chocolate,g,-92550.0,675.0,-93225.0,8000,5,True
2023-08-11,sugar,g,-369491.5,2186.5,-371678.0,10000,4,True
2023-08-12,coffee,g,-609016.0,3312.0,-612328.0,15000,7,True
2023-08-12,milk,ml,-3908560.0,20640.0,-3929200.0,60000,3,True
2023-08-12,chocolate,g,-93225.0,600.0,-93825.0,8000,5,True
2023-08-12,sugar,g,-371678.0,2112.5,-373790.5,10000,4,True
2023-08-13,coffee,g,-612328.0,3186.0,-615514.0,15000,7,True
2023-08-13,milk,ml,-3929200.0,18220.0,-3947420.0,60000,3,True
2023-08-13,chocolate,g,-93825.0,575.0,-94400.0,8000,5,True
2023-08-13,sugar,g,-373790.5,1935.5,-375726.0,10000,4,True
2023-08-14,coffee,g,-615514.0,2646.0,-618160.0,15000,7,True
2023-08-14,milk,ml,-3947420.0,15480.0,-3962900.0,60000,3,True
2023-08-14,chocolate,g,-94400.0,375.0,-94775.0,8000,5,True
2023-08-14,sugar,g,-375726.0,1589.0,-377315.0,10000,4,True
2023-08-15,coffee,g,-618160.0,2718.0,-620878.0,15000,7,True
2023-08-15,milk,ml,-3962900.0,17300.0,-3980200.0,60000,3,True
2023-08-15,chocolate,g,-94775.0,475.0,-95250.0,8000,5,True
2023-08-15,sugar,g,-377315.0,1697.5,-379012.5,10000,4,True
2023-08-16,coffee,g,-620878.0,2610.0,-623488.0,15000,7,True
2023-08-16,milk,ml,-3980200.0,15280.0,-3995480.0,60000,3,True
2023-08-16,chocolate,g,-95250.0,425.0,-95675.0,8000,5,True
2023-08-16,sugar,g,-379012.5,1588.0,-380600.5,10000,4,True
2023-08-17,coffee,g,-623488.0,2538.0,-626026.0,15000,7,True
2023-08-17,milk,ml,-3995480.0,14220.0,-4009700.0,60000,3,True
2023-08-17,chocolate,g,-95675.0,375.0,-96050.0,8000,5,True
2023-08-17,sugar,g,-380600.5,1504.5,-382105.0,10000,4,True
2023-08-18,coffee,g,-626026.0,3168.0,-629194.0,15000,7,True
2023-08-18,milk,ml,-4009700.0,20620.0,-4030320.0,60000,3,True
2023-08-18,chocolate,g,-96050.0,725.0,-96775.0,8000,5,True
2023-08-18,sugar,g,-382105.0,2052.5,-384157.5,10000,4,True
2023-08-19,coffee,g,-629194.0,3492.0,-632686.0,15000,7,True
2023-08-19,milk,ml,-4030320.0,22700.0,-4053020.0,60000,3,True
2023-08-19,chocolate,g,-96775.0,700.0,-97475.0,8000,5,True
2023-08-19,sugar,g,-384157.5,2234.5,-386392.0,10000,4,True
2023-08-20,coffee,g,-632686.0,2880.0,-635566.0,15000,7,True
2023-08-20,milk,ml,-4053020.0,18420.0,-4071440.0,60000,3,True
2023-08-20,chocolate,g,-97475.0,600.0,-98075.0,8000,5,True
2023-08-20,sugar,g,-386392.0,1817.5,-388209.5,10000,4,True
2023-08-21,coffee,g,-635566.0,2736.0,-638302.0,15000,7,True
2023-08-21,milk,ml,-4071440.0,16500.0,-4087940.0,60000,3,True
2023-08-21,chocolate,g,-98075.0,525.0,-98600.0,8000,5,True
2023-08-21,sugar,g,-388209.5,1734.5,-389944.0,10000,4,True
2023-08-22,coffee,g,-638302.0,2574.0,-640876.0,15000,7,True
2023-08-22,milk,ml,-4087940.0,15740.0,-4103680.0,60000,3,True
2023-08-22,chocolate,g,-98600.0,475.0,-99075.0,8000,5,True
2023-08-22,sugar,g,-389944.0,1609.0,-391553.0,10000,4,True
2023-08-23,coffee,g,-640876.0,2376.0,-643252.0,15000,7,True
2023-08-23,milk,ml,-4103680.0,16380.0,-4120060.0,60000,3,True
2023-08-23,chocolate,g,-99075.0,600.0,-99675.0,8000,5,True
2023-08-23,sugar,g,-391553.0,1563.5,-393116.5,10000,4,True
2023-08-24,coffee,g,-643252.0,2502.0,-645754.0,15000,7,True
2023-08-24,milk,ml,-4120060.0,15180.0,-4135240.0,60000,3,True
2023-08-24,chocolate,g,-99675.0,375.0,-100050.0,8000,5,True
2023-08-24,sugar,g,-393116.5,1559.5,-394676.0,10000,4,True
2023-08-25,coffee,g,-645754.0,3384.0,-649138.0,15000,7,True
2023-08-25,milk,ml,-4135240.0,21340.0,-4156580.0,60000,3,True
2023-08-25,chocolate,g,-100050.0,725.0,-100775.0,8000,5,True
2023-08-25,sugar,g,-394676.0,2129.5,-396805.5,10000,4,True
2023-08-26,coffee,g,-649138.0,3276.0,-652414.0,15000,7,True
2023-08-26,milk,ml,-4156580.0,19400.0,-4175980.0,60000,3,True
2023-08-26,chocolate,g,-100775.0,625.0,-101400.0,8000,5,True
2023-08-26,sugar,g,-396805.5,2055.0,-398860.5,10000,4,True
2023-08-27,coffee,g,-652414.0,3348.0,-655762.0,15000,7,True
2023-08-27,milk,ml,-4175980.0,19100.0,-4195080.0,60000,3,True
2023-08-27,chocolate,g,-101400.0,625.0,-102025.0,8000,5,True
2023-08-27,sugar,g,-398860.5,2083.5,-400944.0,10000,4,True
2023-08-28,coffee,g,-655762.0,2502.0,-658264.0,15000,7,True
2023-08-28,milk,ml,-4195080.0,17240.0,-4212320.0,60000,3,True
2023-08-28,chocolate,g,-102025.0,550.0,-102575.0,8000,5,True
2023-08-28,sugar,g,-400944.0,1621.0,-402565.0,10000,4,True
2023-08-29,coffee,g,-658264.0,2952.0,-661216.0,15000,7,True
2023-08-29,milk,ml,-4212320.0,17460.0,-4229780.0,60000,3,True
2023-08-29,chocolate,g,-102575.0,600.0,-103175.0,8000,5,True
2023-08-29,sugar,g,-402565.0,1862.0,-404427.0,10000,4,True
2023-08-30,coffee,g,-661216.0,2700.0,-663916.0,15000,7,True
2023-08-30,milk,ml,-4229780.0,15920.0,-4245700.0,60000,3,True
2023-08-30,chocolate,g,-103175.0,400.0,-103575.0,8000,5,True
2023-08-30,sugar,g,-404427.0,1631.0,-406058.0,10000,4,True
2023-08-31,coffee,g,-663916.0,2268.0,-666184.0,15000,7,True
2023-08-31,milk,ml,-4245700.0,15780.0,-4261480.0,60000,3,True
2023-08-31,chocolate,g,-103575.0,525.0,-104100.0,8000,5,True
2023-08-31,sugar,g,-406058.0,1483.0,-407541.0,10000,4,True
2023-09-01,coffee,g,-666184.0,3276.0,-669460.0,15000,7,True
2023-09-01,milk,ml,-4261480.0,20800.0,-4282280.0,60000,3,True
2023-09-01,chocolate,g,-104100.0,650.0,-104750.0,8000,5,True
2023-09-01,sugar,g,-407541.0,2069.0,-409610.0,10000,4,True
2023-09-02,coffee,g,-669460.0,3330.0,-672790.0,15000,7,True
2023-09-02,milk,ml,-4282280.0,19160.0,-4301440.0,60000,3,True
2023-09-02,chocolate,g,-104750.0,475.0,-105225.0,8000,5,True
2023-09-02,sugar,g,-409610.0,1994.5,-411604.5,10000,4,True
2023-09-03,coffee,g,-672790.0,3816.0,-676606.0,15000,7,True
2023-09-03,milk,ml,-4301440.0,25780.0,-4327220.0,60000,3,True
2023-09-03,chocolate,g,-105225.0,650.0,-105875.0,8000,5,True
2023-09-03,sugar,g,-411604.5,2366.0,-413970.5,10000,4,True
2023-09-04,coffee,g,-676606.0,2610.0,-679216.0,15000,7,True
2023-09-04,milk,ml,-4327220.0,15020.0,-4342240.0,60000,3,True
2023-09-04,chocolate,g,-105875.0,475.0,-106350.0,8000,5,True
2023-09-04,sugar,g,-413970.5,1620.5,-415591.0,10000,4,True
2023-09-05,coffee,g,-679216.0,2538.0,-681754.0,15000,7,True
2023-09-05,milk,ml,-4342240.0,16680.0,-4358920.0,60000,3,True
2023-09-05,chocolate,g,-106350.0,525.0,-106875.0,8000,5,True
2023-09-05,sugar,g,-415591.0,1622.5,-417213.5,10000,4,True
2023-09-06,coffee,g,-681754.0,2808.0,-684562.0,15000,7,True
2023-09-06,milk,ml,-4358920.0,17900.0,-4376820.0,60000,3,True
2023-09-06,chocolate,g,-106875.0,475.0,-107350.0,8000,5,True
2023-09-06,sugar,g,-417213.5,1746.5,-418960.0,10000,4,True
2023-09-07,coffee,g,-684562.0,2448.0,-687010.0,15000,7,True
2023-09-07,milk,ml,-4376820.0,14880.0,-4391700.0,60000,3,True
2023-09-07,chocolate,g,-107350.0,450.0,-107800.0,8000,5,True
2023-09-07,sugar,g,-418960.0,1559.0,-420519.0,10000,4,True
2023-09-08,coffee,g,-687010.0,3294.0,-690304.0,15000,7,True
2023-09-08,milk,ml,-4391700.0,19440.0,-4411140.0,60000,3,True
2023-09-08,chocolate,g,-107800.0,525.0,-108325.0,8000,5,True
2023-09-08,sugar,g,-420519.0,1998.5,-422517.5,10000,4,True
2023-09-09,coffee,g,-690304.0,4860.0,-695164.0,15000,7,True
2023-09-09,milk,ml,-4411140.0,27180.0,-4438320.0,60000,3,True
2023-09-09,chocolate,g,-108325.0,825.0,-109150.0,8000,5,True
2023-09-09,sugar,g,-422517.5,3001.0,-425518.5,10000,4,True
2023-09-10,coffee,g,-695164.0,3708.0,-698872.0,15000,7,True
2023-09-10,milk,ml,-4438320.0,23640.0,-4461960.0,60000,3,True
2023-09-10,chocolate,g,-109150.0,675.0,-109825.0,8000,5,True
2023-09-10,sugar,g,-425518.5,2299.0,-427817.5,10000,4,True
2023-09-11,coffee,g,-698872.0,2610.0,-701482.0,15000,7,True
2023-09-11,milk,ml,-4461960.0,16200.0,-4478160.0,60000,3,True
2023-09-11,chocolate,g,-109825.0,525.0,-110350.0,8000,5,True
2023-09-11,sugar,g,-427817.5,1682.0,-429499.5,10000,4,True
2023-09-12,coffee,g,-701482.0,2700.0,-704182.0,15000,7,True
2023-09-12,milk,ml,-4478160.0,16000.0,-4494160.0,60000,3,True
2023-09-12,chocolate,g,-110350.0,425.0,-110775.0,8000,5,True
2023-09-12,sugar,g,-429499.5,1659.0,-431158.5,10000,4,True
2023-09-13,coffee,g,-704182.0,2538.0,-706720.0,15000,7,True
2023-09-13,milk,ml,-4494160.0,14900.0,-4509060.0,60000,3,True
2023-09-13,chocolate,g,-110775.0,475.0,-111250.0,8000,5,True
2023-09-13,sugar,g,-431158.5,1596.5,-432755.0,10000,4,True
2023-09-14,coffee,g,-706720.0,2592.0,-709312.0,15000,7,True
2023-09-14,milk,ml,-4509060.0,15320.0,-4524380.0,60000,3,True
2023-09-14,chocolate,g,-111250.0,550.0,-111800.0,8000,5,True
2023-09-14,sugar,g,-432755.0,1649.0,-434404.0,10000,4,True
2023-09-15,coffee,g,-709312.0,3042.0,-712354.0,15000,7,True
2023-09-15,milk,ml,-4524380.0,18920.0,-4543300.0,60000,3,True
2023-09-15,chocolate,g,-111800.0,550.0,-112350.0,8000,5,True
2023-09-15,sugar,g,-434404.0,1915.5,-436319.5,10000,4,True
2023-09-16,coffee,g,-712354.0,3186.0,-715540.0,15000,7,True
2023-09-16,milk,ml,-4543300.0,18580.0,-4561880.0,60000,3,True
2023-09-16,chocolate,g,-112350.0,575.0,-112925.0,8000,5,True
2023-09-16,sugar,g,-436319.5,2011.5,-438331.0,10000,4,True
2023-09-17,coffee,g,-715540.0,3870.0,-719410.0,15000,7,True
2023-09-17,milk,ml,-4561880.0,23100.0,-4584980.0,60000,3,True
2023-09-17,chocolate,g,-112925.0,750.0,-113675.0,8000,5,True
2023-09-17,sugar,g,-438331.0,2449.5,-440780.5,10000,4,True
2023-09-18,coffee,g,-719410.0,2376.0,-721786.0,15000,7,True
2023-09-18,milk,ml,-4584980.0,14520.0,-4599500.0,60000,3,True
2023-09-18,chocolate,g,-113675.0,375.0,-114050.0,8000,5,True
2023-09-18,sugar,g,-440780.5,1446.0,-442226.5,10000,4,True
2023-09-19,coffee,g,-721786.0,2520.0,-724306.0,15000,7,True
2023-09-19,milk,ml,-4599500.0,15920.0,-4615420.0,60000,3,True
2023-09-19,chocolate,g,-114050.0,475.0,-114525.0,8000,5,True
2023-09-19,sugar,g,-442226.5,1595.0,-443821.5,10000,4,True
2023-09-20,coffee,g,-724306.0,2538.0,-726844.0,15000,7,True
2023-09-20,milk,ml,-4615420.0,15680.0,-4631100.0,60000,3,True
2023-09-20,chocolate,g,-114525.0,475.0,-115000.0,8000,5,True
2023-09-20,sugar,g,-443821.5,1602.5,-445424.0,10000,4,True
2023-09-21,coffee,g,-726844.0,2592.0,-729436.0,15000,7,True
2023-09-21,milk,ml,-4631100.0,14800.0,-4645900.0,60000,3,True
2023-09-21,chocolate,g,-115000.0,425.0,-115425.0,8000,5,True
2023-09-21,sugar,g,-445424.0,1626.0,-447050.0,10000,4,True
2023-09-22,coffee,g,-729436.0,3258.0,-732694.0,15000,7,True
2023-09-22,milk,ml,-4645900.0,21060.0,-4666960.0,60000,3,True
2023-09-22,chocolate,g,-115425.0,750.0,-116175.0,8000,5,True
2023-09-22,sugar,g,-447050.0,2126.0,-449176.0,10000,4,True
2023-09-23,coffee,g,-732694.0,3726.0,-736420.0,15000,7,True
2023-09-23,milk,ml,-4666960.0,23060.0,-4690020.0,60000,3,True
2023-09-23,chocolate,g,-116175.0,550.0,-116725.0,8000,5,True
2023-09-23,sugar,g,-449176.0,2306.0,-451482.0,10000,4,True
2023-09-24,coffee,g,-736420.0,2970.0,-739390.0,15000,7,True
2023-09-24,milk,ml,-4690020.0,18580.0,-4708600.0,60000,3,True
2023-09-24,chocolate,g,-116725.0,575.0,-117300.0,8000,5,True
2023-09-24,sugar,g,-451482.0,1875.5,-453357.5,10000,4,True
2023-09-25,coffee,g,-739390.0,2772.0,-742162.0,15000,7,True
2023-09-25,milk,ml,-4708600.0,14900.0,-4723500.0,60000,3,True
2023-09-25,chocolate,g,-117300.0,400.0,-117700.0,8000,5,True
2023-09-25,sugar,g,-453357.5,1700.5,-455058.0,10000,4,True
2023-09-26,coffee,g,-742162.0,2736.0,-744898.0,15000,7,True
2023-09-26,milk,ml,-4723500.0,16420.0,-4739920.0,60000,3,True
2023-09-26,chocolate,g,-117700.0,425.0,-118125.0,8000,5,True
2023-09-26,sugar,g,-455058.0,1653.5,-456711.5,10000,4,True
2023-09-27,coffee,g,-744898.0,2646.0,-747544.0,15000,7,True
2023-09-27,milk,ml,-4739920.0,14860.0,-4754780.0,60000,3,True
2023-09-27,chocolate,g,-118125.0,425.0,-118550.0,8000,5,True
2023-09-27,sugar,g,-456711.5,1647.0,-458358.5,10000,4,True
2023-09-28,coffee,g,-747544.0,2358.0,-749902.0,15000,7,True
2023-09-28,milk,ml,-4754780.0,16280.0,-4771060.0,60000,3,True
2023-09-28,chocolate,g,-118550.0,550.0,-119100.0,8000,5,True
2023-09-28,sugar,g,-458358.5,1511.5,-459870.0,10000,4,True
2023-09-29,coffee,g,-749902.0,2970.0,-752872.0,15000,7,True
2023-09-29,milk,ml,-4771060.0,17960.0,-4789020.0,60000,3,True
2023-09-29,chocolate,g,-119100.0,700.0,-119800.0,8000,5,True
2023-09-29,sugar,g,-459870.0,1942.0,-461812.0,10000,4,True
2023-09-30,coffee,g,-752872.0,3312.0,-756184.0,15000,7,True
2023-09-30,milk,ml,-4789020.0,20660.0,-4809680.0,60000,3,True
2023-09-30,chocolate,g,-119800.0,625.0,-120425.0,8000,5,True
2023-09-30,sugar,g,-461812.0,2054.5,-463866.5,10000,4,True
2023-10-01,coffee,g,-756184.0,2970.0,-759154.0,15000,7,True
2023-10-01,milk,ml,-4809680.0,20380.0,-4830060.0,60000,3,True
2023-10-01,chocolate,g,-120425.0,650.0,-121075.0,8000,5,True
2023-10-01,sugar,g,-463866.5,1898.5,-465765.0,10000,4,True
2023-10-02,coffee,g,-759154.0,2628.0,-761782.0,15000,7,True
2023-10-02,milk,ml,-4830060.0,16120.0,-4846180.0,60000,3,True
2023-10-02,chocolate,g,-121075.0,500.0,-121575.0,8000,5,True
2023-10-02,sugar,g,-465765.0,1624.5,-467389.5,10000,4,True
2023-10-03,coffee,g,-761782.0,2772.0,-764554.0,15000,7,True
2023-10-03,milk,ml,-4846180.0,16480.0,-4862660.0,60000,3,True
2023-10-03,chocolate,g,-121575.0,425.0,-122000.0,8000,5,True
2023-10-03,sugar,g,-467389.5,1691.0,-469080.5,10000,4,True
2023-10-04,coffee,g,-764554.0,2484.0,-767038.0,15000,7,True
2023-10-04,milk,ml,-4862660.0,15840.0,-4878500.0,60000,3,True
2023-10-04,chocolate,g,-122000.0,450.0,-122450.0,8000,5,True
2023-10-04,sugar,g,-469080.5,1547.0,-470627.5,10000,4,True
2023-10-05,coffee,g,-767038.0,2358.0,-769396.0,15000,7,True
2023-10-05,milk,ml,-4878500.0,14520.0,-4893020.0,60000,3,True
2023-10-05,chocolate,g,-122450.0,525.0,-122975.0,8000,5,True
2023-10-05,sugar,g,-470627.5,1470.0,-472097.5,10000,4,True
2023-10-06,coffee,g,-769396.0,3222.0,-772618.0,15000,7,True
2023-10-06,milk,ml,-4893020.0,19780.0,-4912800.0,60000,3,True
2023-10-06,chocolate,g,-122975.0,650.0,-123625.0,8000,5,True
2023-10-06,sugar,g,-472097.5,2036.0,-474133.5,10000,4,True
2023-10-07,coffee,g,-772618.0,3420.0,-776038.0,15000,7,True
2023-10-07,milk,ml,-4912800.0,21720.0,-4934520.0,60000,3,True
2023-10-07,chocolate,g,-123625.0,600.0,-124225.0,8000,5,True
2023-10-07,sugar,g,-474133.5,2107.0,-476240.5,10000,4,True
2023-10-08,coffee,g,-776038.0,3690.0,-779728.0,15000,7,True
