date,ingredient_name,ingredient_unit,opening_stock,used_today,closing_stock,reorder_point,lead_time_days,reorder_flag
2024-07-12,chocolate,g,-246175.0,375.0,-246550.0,8000,5,True
2024-07-12,sugar,g,-873602.5,1730.5,-875333.0,10000,4,True
2024-07-13,coffee,g,-1415866.0,2844.0,-1418710.0,15000,7,True
2024-07-13,milk,ml,-9237600.0,19060.0,-9256660.0,60000,3,True
2024-07-13,chocolate,g,-246550.0,500.0,-247050.0,8000,5,True
2024-07-13,sugar,g,-875333.0,1734.0,-877067.0,10000,4,True
2024-07-14,coffee,g,-1418710.0,2862.0,-1421572.0,15000,7,True
2024-07-14,milk,ml,-9256660.0,16820.0,-9273480.0,60000,3,True
2024-07-14,chocolate,g,-247050.0,325.0,-247375.0,8000,5,True
2024-07-14,sugar,g,-877067.0,1713.5,-878780.5,10000,4,True
2024-07-15,coffee,g,-1421572.0,2358.0,-1423930.0,15000,7,True
2024-07-15,milk,ml,-9273480.0,14720.0,-9288200.0,60000,3,True
2024-07-15,chocolate,g,-247375.0,325.0,-247700.0,8000,5,True
2024-07-15,sugar,g,-878780.5,1411.0,-880191.5,10000,4,True
2024-07-16,coffee,g,-1423930.0,2556.0,-1426486.0,15000,7,True
2024-07-16,milk,ml,-9288200.0,16560.0,-9304760.0,60000,3,True
2024-07-16,chocolate,g,-247700.0,375.0,-248075.0,8000,5,True
2024-07-16,sugar,g,-880191.5,1557.5,-881749.0,10000,4,True
2024-07-17,coffee,g,-1426486.0,2556.0,-1429042.0,15000,7,True
2024-07-17,milk,ml,-9304760.0,16480.0,-9321240.0,60000,3,True
2024-07-17,chocolate,g,-248075.0,350.0,-248425.0,8000,5,True
2024-07-17,sugar,g,-881749.0,1539.5,-883288.5,10000,4,True
2024-07-18,coffee,g,-1429042.0,2574.0,-1431616.0,15000,7,True
2024-07-18,milk,ml,-9321240.0,17200.0,-9338440.0,60000,3,True
2024-07-18,chocolate,g,-248425.0,350.0,-248775.0,8000,5,True
2024-07-18,sugar,g,-883288.5,1561.5,-884850.0,10000,4,True
2024-07-19,coffee,g,-1431616.0,2970.0,-1434586.0,15000,7,True
2024-07-19,milk,ml,-9338440.0,17960.0,-9356400.0,60000,3,True
2024-07-19,chocolate,g,-248775.0,250.0,-249025.0,8000,5,True
2024-07-19,sugar,g,-884850.0,1730.5,-886580.5,10000,4,True
2024-07-20,coffee,g,-1434586.0,3258.0,-1437844.0,15000,7,True
2024-07-20,milk,ml,-9356400.0,20500.0,-9376900.0,60000,3,True
2024-07-20,chocolate,g,-249025.0,500.0,-249525.0,8000,5,True
2024-07-20,sugar,g,-886580.5,2009.0,-888589.5,10000,4,True
2024-07-21,coffee,g,-1437844.0,2700.0,-1440544.0,15000,7,True
2024-07-21,milk,ml,-9376900.0,17920.0,-9394820.0,60000,3,True
2024-07-21,chocolate,g,-249525.0,425.0,-249950.0,8000,5,True
2024-07-21,sugar,g,-888589.5,1664.5,-890254.0,10000,4,True
2024-07-22,coffee,g,-1440544.0,2448.0,-1442992.0,15000,7,True
2024-07-22,milk,ml,-9394820.0,15420.0,-9410240.0,60000,3,True
2024-07-22,chocolate,g,-249950.0,375.0,-250325.0,8000,5,True
2024-07-22,sugar,g,-890254.0,1513.0,-891767.0,10000,4,True
2024-07-23,coffee,g,-1442992.0,2592.0,-1445584.0,15000,7,True
2024-07-23,milk,ml,-9410240.0,16260.0,-9426500.0,60000,3,True
2024-07-23,chocolate,g,-250325.0,375.0,-250700.0,8000,5,True
2024-07-23,sugar,g,-891767.0,1554.0,-893321.0,10000,4,True
2024-07-24,coffee,g,-1445584.0,2142.0,-1447726.0,15000,7,True
2024-07-24,milk,ml,-9426500.0,14660.0,-9441160.0,60000,3,True
2024-07-24,chocolate,g,-250700.0,475.0,-251175.0,8000,5,True
2024-07-24,sugar,g,-893321.0,1396.0,-894717.0,10000,4,True
2024-07-25,coffee,g,-1447726.0,2430.0,-1450156.0,15000,7,True
2024-07-25,milk,ml,-9441160.0,15320.0,-9456480.0,60000,3,True
2024-07-25,chocolate,g,-251175.0,400.0,-251575.0,8000,5,True
2024-07-25,sugar,g,-894717.0,1514.5,-896231.5,10000,4,True
2024-07-26,coffee,g,-1450156.0,3042.0,-1453198.0,15000,7,True
2024-07-26,milk,ml,-9456480.0,17260.0,-9473740.0,60000,3,True
2024-07-26,chocolate,g,-251575.0,350.0,-251925.0,8000,5,True
2024-07-26,sugar,g,-896231.5,1779.5,-898011.0,10000,4,True
2024-07-27,coffee,g,-1453198.0,3078.0,-1456276.0,15000,7,True
2024-07-27,milk,ml,-9473740.0,17640.0,-9491380.0,60000,3,True
2024-07-27,chocolate,g,-251925.0,225.0,-252150.0,8000,5,True
2024-07-27,sugar,g,-898011.0,1783.5,-899794.5,10000,4,True
2024-07-28,coffee,g,-1456276.0,3060.0,-1459336.0,15000,7,True
2024-07-28,milk,ml,-9491380.0,19380.0,-9510760.0,60000,3,True
2024-07-28,chocolate,g,-252150.0,375.0,-252525.0,8000,5,True
2024-07-28,sugar,g,-899794.5,1792.0,-901586.5,10000,4,True
2024-07-29,coffee,g,-1459336.0,2394.0,-1461730.0,15000,7,True
2024-07-29,milk,ml,-9510760.0,14300.0,-9525060.0,60000,3,True
2024-07-29,chocolate,g,-252525.0,325.0,-252850.0,8000,5,True
2024-07-29,sugar,g,-901586.5,1429.5,-903016.0,10000,4,True
2024-07-30,coffee,g,-1461730.0,2448.0,-1464178.0,15000,7,True
2024-07-30,milk,ml,-9525060.0,15000.0,-9540060.0,60000,3,True
2024-07-30,chocolate,g,-252850.0,375.0,-253225.0,8000,5,True
2024-07-30,sugar,g,-903016.0,1501.5,-904517.5,10000,4,True
2024-07-31,coffee,g,-1464178.0,2268.0,-1466446.0,15000,7,True
2024-07-31,milk,ml,-9540060.0,14060.0,-9554120.0,60000,3,True
2024-07-31,chocolate,g,-253225.0,325.0,-253550.0,8000,5,True
2024-07-31,sugar,g,-904517.5,1386.5,-905904.0,10000,4,True
2024-08-01,coffee,g,-1466446.0,2844.0,-1469290.0,15000,7,True
2024-08-01,milk,ml,-9554120.0,17140.0,-9571260.0,60000,3,True
2024-08-01,chocolate,g,-253550.0,350.0,-253900.0,8000,5,True
2024-08-01,sugar,g,-905904.0,1709.5,-907613.5,10000,4,True
2024-08-02,coffee,g,-1469290.0,2718.0,-1472008.0,15000,7,True
2024-08-02,milk,ml,-9571260.0,17200.0,-9588460.0,60000,3,True
2024-08-02,chocolate,g,-253900.0,350.0,-254250.0,8000,5,True
2024-08-02,sugar,g,-907613.5,1634.5,-909248.0,10000,4,True
2024-08-03,coffee,g,-1472008.0,3168.0,-1475176.0,15000,7,True
2024-08-03,milk,ml,-9588460.0,17700.0,-9606160.0,60000,3,True
2024-08-03,chocolate,g,-254250.0,300.0,-254550.0,8000,5,True
2024-08-03,sugar,g,-909248.0,1851.5,-911099.5,10000,4,True
2024-08-04,coffee,g,-1475176.0,3204.0,-1478380.0,15000,7,True
2024-08-04,milk,ml,-9606160.0,20660.0,-9626820.0,60000,3,True
2024-08-04,chocolate,g,-254550.0,475.0,-255025.0,8000,5,True
2024-08-04,sugar,g,-911099.5,1968.5,-913068.0,10000,4,True
2024-08-05,coffee,g,-1478380.0,2664.0,-1481044.0,15000,7,True
2024-08-05,milk,ml,-9626820.0,16600.0,-9643420.0,60000,3,True
2024-08-05,chocolate,g,-255025.0,425.0,-255450.0,8000,5,True
2024-08-05,sugar,g,-913068.0,1602.5,-914670.5,10000,4,True
2024-08-06,coffee,g,-1481044.0,2646.0,-1483690.0,15000,7,True
2024-08-06,milk,ml,-9643420.0,15600.0,-9659020.0,60000,3,True
2024-08-06,chocolate,g,-255450.0,375.0,-255825.0,8000,5,True
2024-08-06,sugar,g,-914670.5,1598.0,-916268.5,10000,4,True
2024-08-07,coffee,g,-1483690.0,2016.0,-1485706.0,15000,7,True
2024-08-07,milk,ml,-9659020.0,12000.0,-9671020.0,60000,3,True
2024-08-07,chocolate,g,-255825.0,225.0,-256050.0,8000,5,True
2024-08-07,sugar,g,-916268.5,1207.5,-917476.0,10000,4,True
2024-08-08,coffee,g,-1485706.0,2970.0,-1488676.0,15000,7,True
2024-08-08,milk,ml,-9671020.0,19260.0,-9690280.0,60000,3,True
2024-08-08,chocolate,g,-256050.0,450.0,-256500.0,8000,5,True
2024-08-08,sugar,g,-917476.0,1828.0,-919304.0,10000,4,True
2024-08-09,coffee,g,-1488676.0,3060.0,-1491736.0,15000,7,True
2024-08-09,milk,ml,-9690280.0,20160.0,-9710440.0,60000,3,True
2024-08-09,chocolate,g,-256500.0,525.0,-257025.0,8000,5,True
2024-08-09,sugar,g,-919304.0,1878.5,-921182.5,10000,4,True
2024-08-10,coffee,g,-1491736.0,2772.0,-1494508.0,15000,7,True
2024-08-10,milk,ml,-9710440.0,16520.0,-9726960.0,60000,3,True
2024-08-10,chocolate,g,-257025.0,400.0,-257425.0,8000,5,True
2024-08-10,sugar,g,-921182.5,1656.5,-922839.0,10000,4,True
2024-08-11,coffee,g,-1494508.0,2826.0,-1497334.0,15000,7,True
2024-08-11,milk,ml,-9726960.0,17940.0,-9744900.0,60000,3,True
2024-08-11,chocolate,g,-257425.0,375.0,-257800.0,8000,5,True
2024-08-11,sugar,g,-922839.0,1728.5,-924567.5,10000,4,True
2024-08-12,coffee,g,-1497334.0,2466.0,-1499800.0,15000,7,True
2024-08-12,milk,ml,-9744900.0,14960.0,-9759860.0,60000,3,True
2024-08-12,chocolate,g,-257800.0,250.0,-258050.0,8000,5,True
2024-08-12,sugar,g,-924567.5,1436.5,-926004.0,10000,4,True
2024-08-13,coffee,g,-1499800.0,2466.0,-1502266.0,15000,7,True
2024-08-13,milk,ml,-9759860.0,13980.0,-9773840.0,60000,3,True
2024-08-13,chocolate,g,-258050.0,300.0,-258350.0,8000,5,True
2024-08-13,sugar,g,-926004.0,1484.5,-927488.5,10000,4,True
2024-08-14,coffee,g,-1502266.0,2646.0,-1504912.0,15000,7,True
2024-08-14,milk,ml,-9773840.0,16300.0,-9790140.0,60000,3,True
2024-08-14,chocolate,g,-258350.0,350.0,-258700.0,8000,5,True
2024-08-14,sugar,g,-927488.5,1607.5,-929096.0,10000,4,True
2024-08-15,coffee,g,-1504912.0,2610.0,-1507522.0,15000,7,True
2024-08-15,milk,ml,-9790140.0,15840.0,-9805980.0,60000,3,True
2024-08-15,chocolate,g,-258700.0,225.0,-258925.0,8000,5,True
2024-08-15,sugar,g,-929096.0,1509.5,-930605.5,10000,4,True
2024-08-16,coffee,g,-1507522.0,2808.0,-1510330.0,15000,7,True
2024-08-16,milk,ml,-9805980.0,17380.0,-9823360.0,60000,3,True
2024-08-16,chocolate,g,-258925.0,425.0,-259350.0,8000,5,True
2024-08-16,sugar,g,-930605.5,1699.0,-932304.5,10000,4,True
2024-08-17,coffee,g,-1510330.0,2754.0,-1513084.0,15000,7,True
2024-08-17,milk,ml,-9823360.0,17340.0,-9840700.0,60000,3,True
2024-08-17,chocolate,g,-259350.0,300.0,-259650.0,8000,5,True
2024-08-17,sugar,g,-932304.5,1644.0,-933948.5,10000,4,True
2024-08-18,coffee,g,-1513084.0,2988.0,-1516072.0,15000,7,True
2024-08-18,milk,ml,-9840700.0,19740.0,-9860440.0,60000,3,True
2024-08-18,chocolate,g,-259650.0,525.0,-260175.0,8000,5,True
2024-08-18,sugar,g,-933948.5,1818.5,-935767.0,10000,4,True
2024-08-19,coffee,g,-1516072.0,2304.0,-1518376.0,15000,7,True
2024-08-19,milk,ml,-9860440.0,15420.0,-9875860.0,60000,3,True
2024-08-19,chocolate,g,-260175.0,450.0,-260625.0,8000,5,True
2024-08-19,sugar,g,-935767.0,1480.0,-937247.0,10000,4,True
2024-08-20,coffee,g,-1518376.0,2358.0,-1520734.0,15000,7,True
2024-08-20,milk,ml,-9875860.0,14760.0,-9890620.0,60000,3,True
2024-08-20,chocolate,g,-260625.0,300.0,-260925.0,8000,5,True
2024-08-20,sugar,g,-937247.0,1420.0,-938667.0,10000,4,True
2024-08-21,coffee,g,-1520734.0,2322.0,-1523056.0,15000,7,True
2024-08-21,milk,ml,-9890620.0,14980.0,-9905600.0,60000,3,True
2024-08-21,chocolate,g,-260925.0,350.0,-261275.0,8000,5,True
2024-08-21,sugar,g,-938667.0,1414.5,-940081.5,10000,4,True
2024-08-22,coffee,g,-1523056.0,2430.0,-1525486.0,15000,7,True
2024-08-22,milk,ml,-9905600.0,14420.0,-9920020.0,60000,3,True
2024-08-22,chocolate,g,-261275.0,325.0,-261600.0,8000,5,True
2024-08-22,sugar,g,-940081.5,1437.5,-941519.0,10000,4,True
2024-08-23,coffee,g,-1525486.0,2808.0,-1528294.0,15000,7,True
2024-08-23,milk,ml,-9920020.0,16760.0,-9936780.0,60000,3,True
2024-08-23,chocolate,g,-261600.0,250.0,-261850.0,8000,5,True
2024-08-23,sugar,g,-941519.0,1660.5,-943179.5,10000,4,True
2024-08-24,coffee,g,-1528294.0,3240.0,-1531534.0,15000,7,True
2024-08-24,milk,ml,-9936780.0,19600.0,-9956380.0,60000,3,True
2024-08-24,chocolate,g,-261850.0,350.0,-262200.0,8000,5,True
2024-08-24,sugar,g,-943179.5,1888.0,-945067.5,10000,4,True
2024-08-25,coffee,g,-1531534.0,2700.0,-1534234.0,15000,7,True
2024-08-25,milk,ml,-9956380.0,18280.0,-9974660.0,60000,3,True
2024-08-25,chocolate,g,-262200.0,350.0,-262550.0,8000,5,True
2024-08-25,sugar,g,-945067.5,1645.0,-946712.5,10000,4,True
2024-08-26,coffee,g,-1534234.0,2484.0,-1536718.0,15000,7,True
2024-08-26,milk,ml,-9974660.0,14520.0,-9989180.0,60000,3,True
2024-08-26,chocolate,g,-262550.0,300.0,-262850.0,8000,5,True
2024-08-26,sugar,g,-946712.5,1490.0,-948202.5,10000,4,True
2024-08-27,coffee,g,-1536718.0,2394.0,-1539112.0,15000,7,True
2024-08-27,milk,ml,-9989180.0,15860.0,-10005040.0,60000,3,True
2024-08-27,chocolate,g,-262850.0,400.0,-263250.0,8000,5,True
2024-08-27,sugar,g,-948202.5,1465.0,-949667.5,10000,4,True
2024-08-28,coffee,g,-1539112.0,2538.0,-1541650.0,15000,7,True
2024-08-28,milk,ml,-10005040.0,15360.0,-10020400.0,60000,3,True
2024-08-28,chocolate,g,-263250.0,300.0,-263550.0,8000,5,True
2024-08-28,sugar,g,-949667.5,1497.5,-951165.0,10000,4,True
2024-08-29,coffee,g,-1541650.0,2322.0,-1543972.0,15000,7,True
2024-08-29,milk,ml,-10020400.0,12840.0,-10033240.0,60000,3,True
2024-08-29,chocolate,g,-263550.0,225.0,-263775.0,8000,5,True
2024-08-29,sugar,g,-951165.0,1353.0,-952518.0,10000,4,True
2024-08-30,coffee,g,-1543972.0,2898.0,-1546870.0,15000,7,True
2024-08-30,milk,ml,-10033240.0,18260.0,-10051500.0,60000,3,True
2024-08-30,chocolate,g,-263775.0,400.0,-264175.0,8000,5,True
2024-08-30,sugar,g,-952518.0,1739.0,-954257.0,10000,4,True
2024-08-31,coffee,g,-1546870.0,2610.0,-1549480.0,15000,7,True
2024-08-31,milk,ml,-10051500.0,16760.0,-10068260.0,60000,3,True
2024-08-31,chocolate,g,-264175.0,400.0,-264575.0,8000,5,True
2024-08-31,sugar,g,-954257.0,1605.0,-955862.0,10000,4,True
2024-09-01,coffee,g,-1549480.0,2610.0,-1552090.0,15000,7,True
2024-09-01,milk,ml,-10068260.0,16280.0,-10084540.0,60000,3,True
2024-09-01,chocolate,g,-264575.0,400.0,-264975.0,8000,5,True
2024-09-01,sugar,g,-955862.0,1590.0,-957452.0,10000,4,True
2024-09-02,coffee,g,-1552090.0,2412.0,-1554502.0,15000,7,True
2024-09-02,milk,ml,-10084540.0,15040.0,-10099580.0,60000,3,True
2024-09-02,chocolate,g,-264975.0,350.0,-265325.0,8000,5,True
2024-09-02,sugar,g,-957452.0,1457.5,-958909.5,10000,4,True
2024-09-03,coffee,g,-1554502.0,2754.0,-1557256.0,15000,7,True
2024-09-03,milk,ml,-10099580.0,16620.0,-10116200.0,60000,3,True
2024-09-03,chocolate,g,-265325.0,375.0,-265700.0,8000,5,True
2024-09-03,sugar,g,-958909.5,1633.5,-960543.0,10000,4,True
2024-09-04,coffee,g,-1557256.0,2376.0,-1559632.0,15000,7,True
2024-09-04,milk,ml,-10116200.0,14380.0,-10130580.0,60000,3,True
2024-09-04,chocolate,g,-265700.0,350.0,-266050.0,8000,5,True
2024-09-04,sugar,g,-960543.0,1447.5,-961990.5,10000,4,True
2024-09-05,coffee,g,-1559632.0,2556.0,-1562188.0,15000,7,True
2024-09-05,milk,ml,-10130580.0,15520.0,-10146100.0,60000,3,True
2024-09-05,chocolate,g,-266050.0,425.0,-266475.0,8000,5,True
2024-09-05,sugar,g,-961990.5,1562.5,-963553.0,10000,4,True
2024-09-06,coffee,g,-1562188.0,2646.0,-1564834.0,15000,7,True
2024-09-06,milk,ml,-10146100.0,17660.0,-10163760.0,60000,3,True
2024-09-06,chocolate,g,-266475.0,400.0,-266875.0,8000,5,True
2024-09-06,sugar,g,-963553.0,1640.5,-965193.5,10000,4,True
2024-09-07,coffee,g,-1564834.0,2916.0,-1567750.0,15000,7,True
2024-09-07,milk,ml,-10163760.0,18200.0,-10181960.0,60000,3,True
2024-09-07,chocolate,g,-266875.0,475.0,-267350.0,8000,5,True
2024-09-07,sugar,g,-965193.5,1773.5,-966967.0,10000,4,True
2024-09-08,coffee,g,-1567750.0,3060.0,-1570810.0,15000,7,True
2024-09-08,milk,ml,-10181960.0,17780.0,-10199740.0,60000,3,True
2024-09-08,chocolate,g,-267350.0,325.0,-267675.0,8000,5,True
2024-09-08,sugar,g,-966967.0,1815.5,-968782.5,10000,4,True
2024-09-09,coffee,g,-1570810.0,3564.0,-1574374.0,15000,7,True
2024-09-09,milk,ml,-10199740.0,22540.0,-10222280.0,60000,3,True
2024-09-09,chocolate,g,-267675.0,425.0,-268100.0,8000,5,True
2024-09-09,sugar,g,-968782.5,2132.5,-970915.0,10000,4,True
2024-09-10,coffee,g,-1574374.0,2646.0,-1577020.0,15000,7,True
2024-09-10,milk,ml,-10222280.0,18040.0,-10240320.0,60000,3,True
2024-09-10,chocolate,g,-268100.0,500.0,-268600.0,8000,5,True
2024-09-10,sugar,g,-970915.0,1681.0,-972596.0,10000,4,True
2024-09-11,coffee,g,-1577020.0,2502.0,-1579522.0,15000,7,True
2024-09-11,milk,ml,-10240320.0,16640.0,-10256960.0,60000,3,True
2024-09-11,chocolate,g,-268600.0,475.0,-269075.0,8000,5,True
2024-09-11,sugar,g,-972596.0,1568.5,-974164.5,10000,4,True
2024-09-12,coffee,g,-1579522.0,2862.0,-1582384.0,15000,7,True
2024-09-12,milk,ml,-10256960.0,17280.0,-10274240.0,60000,3,True
2024-09-12,chocolate,g,-269075.0,375.0,-269450.0,8000,5,True
2024-09-12,sugar,g,-974164.5,1731.5,-975896.0,10000,4,True
2024-09-13,coffee,g,-1582384.0,2988.0,-1585372.0,15000,7,True
2024-09-13,milk,ml,-10274240.0,18100.0,-10292340.0,60000,3,True
2024-09-13,chocolate,g,-269450.0,425.0,-269875.0,8000,5,True
2024-09-13,sugar,g,-975896.0,1805.5,-977701.5,10000,4,True
2024-09-14,coffee,g,-1585372.0,3060.0,-1588432.0,15000,7,True
2024-09-14,milk,ml,-10292340.0,19340.0,-10311680.0,60000,3,True
2024-09-14,chocolate,g,-269875.0,400.0,-270275.0,8000,5,True
2024-09-14,sugar,g,-977701.5,1844.0,-979545.5,10000,4,True
2024-09-15,coffee,g,-1588432.0,2880.0,-1591312.0,15000,7,True
2024-09-15,milk,ml,-10311680.0,17260.0,-10328940.0,60000,3,True
2024-09-15,chocolate,g,-270275.0,350.0,-270625.0,8000,5,True
2024-09-15,sugar,g,-979545.5,1728.0,-981273.5,10000,4,True
2024-09-16,coffee,g,-1591312.0,2628.0,-1593940.0,15000,7,True
2024-09-16,milk,ml,-10328940.0,18240.0,-10347180.0,60000,3,True
2024-09-16,chocolate,g,-270625.0,525.0,-271150.0,8000,5,True
2024-09-16,sugar,g,-981273.5,1653.5,-982927.0,10000,4,True
2024-09-17,coffee,g,-1593940.0,2646.0,-1596586.0,15000,7,True
2024-09-17,milk,ml,-10347180.0,17060.0,-10364240.0,60000,3,True
2024-09-17,chocolate,g,-271150.0,400.0,-271550.0,8000,5,True
2024-09-17,sugar,g,-982927.0,1610.5,-984537.5,10000,4,True
2024-09-18,coffee,g,-1596586.0,2574.0,-1599160.0,15000,7,True
2024-09-18,milk,ml,-10364240.0,15300.0,-10379540.0,60000,3,True
2024-09-18,chocolate,g,-271550.0,375.0,-271925.0,8000,5,True
2024-09-18,sugar,g,-984537.5,1551.0,-986088.5,10000,4,True
2024-09-19,coffee,g,-1599160.0,2268.0,-1601428.0,15000,7,True
2024-09-19,milk,ml,-10379540.0,12560.0,-10392100.0,60000,3,True
2024-09-19,chocolate,g,-271925.0,250.0,-272175.0,8000,5,True
2024-09-19,sugar,g,-986088.5,1346.5,-987435.0,10000,4,True
2024-09-20,coffee,g,-1601428.0,2844.0,-1604272.0,15000,7,True
2024-09-20,milk,ml,-10392100.0,19300.0,-10411400.0,60000,3,True
2024-09-20,chocolate,g,-272175.0,650.0,-272825.0,8000,5,True
2024-09-20,sugar,g,-987435.0,1796.0,-989231.0,10000,4,True
2024-09-21,coffee,g,-1604272.0,3348.0,-1607620.0,15000,7,True
2024-09-21,milk,ml,-10411400.0,20080.0,-10431480.0,60000,3,True
2024-09-21,chocolate,g,-272825.0,500.0,-273325.0,8000,5,True
2024-09-21,sugar,g,-989231.0,2040.0,-991271.0,10000,4,True
2024-09-22,coffee,g,-1607620.0,2700.0,-1610320.0,15000,7,True
2024-09-22,milk,ml,-10431480.0,17280.0,-10448760.0,60000,3,True
2024-09-22,chocolate,g,-273325.0,375.0,-273700.0,8000,5,True
2024-09-22,sugar,g,-991271.0,1609.5,-992880.5,10000,4,True
2024-09-23,coffee,g,-1610320.0,2448.0,-1612768.0,15000,7,True
2024-09-23,milk,ml,-10448760.0,14980.0,-10463740.0,60000,3,True
2024-09-23,chocolate,g,-273700.0,275.0,-273975.0,8000,5,True
2024-09-23,sugar,g,-992880.5,1425.0,-994305.5,10000,4,True
2024-09-24,coffee,g,-1612768.0,2556.0,-1615324.0,15000,7,True
2024-09-24,milk,ml,-10463740.0,16520.0,-10480260.0,60000,3,True
2024-09-24,chocolate,g,-273975.0,400.0,-274375.0,8000,5,True
2024-09-24,sugar,g,-994305.5,1573.0,-995878.5,10000,4,True
2024-09-25,coffee,g,-1615324.0,2376.0,-1617700.0,15000,7,True
2024-09-25,milk,ml,-10480260.0,14380.0,-10494640.0,60000,3,True
2024-09-25,chocolate,g,-274375.0,350.0,-274725.0,8000,5,True
2024-09-25,sugar,g,-995878.5,1469.0,-997347.5,10000,4,True
2024-09-26,coffee,g,-1617700.0,2160.0,-1619860.0,15000,7,True
2024-09-26,milk,ml,-10494640.0,14020.0,-10508660.0,60000,3,True
2024-09-26,chocolate,g,-274725.0,350.0,-275075.0,8000,5,True
2024-09-26,sugar,g,-997347.5,1325.0,-998672.5,10000,4,True
2024-09-27,coffee,g,-1619860.0,2610.0,-1622470.0,15000,7,True
2024-09-27,milk,ml,-10508660.0,16720.0,-10525380.0,60000,3,True
2024-09-27,chocolate,g,-275075.0,425.0,-275500.0,8000,5,True
2024-09-27,sugar,g,-998672.5,1629.0,-1000301.5,10000,4,True
2024-09-28,coffee,g,-1622470.0,3024.0,-1625494.0,15000,7,True
2024-09-28,milk,ml,-10525380.0,18920.0,-10544300.0,60000,3,True
2024-09-28,chocolate,g,-275500.0,475.0,-275975.0,8000,5,True
2024-09-28,sugar,g,-1000301.5,1806.5,-1002108.0,10000,4,True
2024-09-29,coffee,g,-1625494.0,3060.0,-1628554.0,15000,7,True
2024-09-29,milk,ml,-10544300.0,18660.0,-10562960.0,60000,3,True
2024-09-29,chocolate,g,-275975.0,450.0,-276425.0,8000,5,True
2024-09-29,sugar,g,-1002108.0,1875.5,-1003983.5,10000,4,True
2024-09-30,coffee,g,-1628554.0,2448.0,-1631002.0,15000,7,True
2024-09-30,milk,ml,-10562960.0,17000.0,-10579960.0,60000,3,True
2024-09-30,chocolate,g,-276425.0,400.0,-276825.0,8000,5,True
2024-09-30,sugar,g,-1003983.5,1516.0,-1005499.5,10000,4,True
2024-10-01,coffee,g,-1631002.0,2412.0,-1633414.0,15000,7,True
2024-10-01,milk,ml,-10579960.0,15520.0,-10595480.0,60000,3,True
2024-10-01,chocolate,g,-276825.0,500.0,-277325.0,8000,5,True
2024-10-01,sugar,g,-1005499.5,1559.5,-1007059.0,10000,4,True
2024-10-02,coffee,g,-1633414.0,2340.0,-1635754.0,15000,7,True
2024-10-02,milk,ml,-10595480.0,16260.0,-10611740.0,60000,3,True
2024-10-02,chocolate,g,-277325.0,450.0,-277775.0,8000,5,True
2024-10-02,sugar,g,-1007059.0,1489.0,-1008548.0,10000,4,True
2024-10-03,coffee,g,-1635754.0,2016.0,-1637770.0,15000,7,True
2024-10-03,milk,ml,-10611740.0,13840.0,-10625580.0,60000,3,True
2024-10-03,chocolate,g,-277775.0,500.0,-278275.0,8000,5,True
2024-10-03,sugar,g,-1008548.0,1297.0,-1009845.0,10000,4,True
2024-10-04,coffee,g,-1637770.0,3006.0,-1640776.0,15000,7,True
2024-10-04,milk,ml,-10625580.0,21460.0,-10647040.0,60000,3,True
2024-10-04,chocolate,g,-278275.0,725.0,-279000.0,8000,5,True
2024-10-04,sugar,g,-1009845.0,1927.0,-1011772.0,10000,4,True
2024-10-05,coffee,g,-1640776.0,3114.0,-1643890.0,15000,7,True
2024-10-05,milk,ml,-10647040.0,19400.0,-10666440.0,60000,3,True
2024-10-05,chocolate,g,-279000.0,475.0,-279475.0,8000,5,True
2024-10-05,sugar,g,-1011772.0,1914.5,-1013686.5,10000,4,True
2024-10-06,coffee,g,-1643890.0,3114.0,-1647004.0,15000,7,True
2024-10-06,milk,ml,-10666440.0,21140.0,-10687580.0,60000,3,True
2024-10-06,chocolate,g,-279475.0,550.0,-280025.0,8000,5,True
2024-10-06,sugar,g,-1013686.5,1931.5,-1015618.0,10000,4,True
2024-10-07,coffee,g,-1647004.0,2376.0,-1649380.0,15000,7,True
2024-10-07,milk,ml,-10687580.0,15080.0,-10702660.0,60000,3,True
2024-10-07,chocolate,g,-280025.0,475.0,-280500.0,8000,5,True
2024-10-07,sugar,g,-1015618.0,1490.0,-1017108.0,10000,4,True
2024-10-08,coffee,g,-1649380.0,2178.0,-1651558.0,15000,7,True
2024-10-08,milk,ml,-10702660.0,14620.0,-10717280.0,60000,3,True
2024-10-08,chocolate,g,-280500.0,350.0,-280850.0,8000,5,True
2024-10-08,sugar,g,-1017108.0,1324.5,-1018432.5,10000,4,True
2024-10-09,coffee,g,-1651558.0,2376.0,-1653934.0,15000,7,True
2024-10-09,milk,ml,-10717280.0,16380.0,-10733660.0,60000,3,True
2024-10-09,chocolate,g,-280850.0,600.0,-281450.0,8000,5,True
2024-10-09,sugar,g,-1018432.5,1554.0,-1019986.5,10000,4,True
2024-10-10,coffee,g,-1653934.0,2646.0,-1656580.0,15000,7,True
2024-10-10,milk,ml,-10733660.0,18880.0,-10752540.0,60000,3,True
2024-10-10,chocolate,g,-281450.0,575.0,-282025.0,8000,5,True
2024-10-10,sugar,g,-1019986.5,1703.5,-1021690.0,10000,4,True
2024-10-11,coffee,g,-1656580.0,2952.0,-1659532.0,15000,7,True
2024-10-11,milk,ml,-10752540.0,20140.0,-10772680.0,60000,3,True
2024-10-11,chocolate,g,-282025.0,575.0,-282600.0,8000,5,True
2024-10-11,sugar,g,-1021690.0,1837.5,-1023527.5,10000,4,True
